contractID,symbol,expiration,strike,type,last,mark,bid,bid_size,ask,ask_size,volume,open_interest,date,implied_volatility,delta,gamma,theta,vega,rho
IBM250321P00270000,IBM,2025-03-21,270.00,put,0.00,99.83,98.25,37,101.40,41,0,0,2024-06-18,0.56387,-0.72892,0.00396,-0.06373,0.49135,-1.69490
IBM250321C00280000,IBM,2025-03-21,280.00,call,0.20,0.43,0.14,35,0.72,37,0,16,2024-06-18,0.26373,0.03065,0.00177,-0.02047,0.10271,0.03627
IBM250321P00280000,IBM,2025-03-21,280.00,put,0.00,109.65,108.15,36,111.15,41,0,0,2024-06-18,0.59406,-0.73349,0.00373,-0.06625,0.48717,-1.77505
IBM250620C00080000,IBM,2025-06-20,80.00,call,0.00,91.22,89.00,36,93.45,41,0,0,2024-06-18,0.02316,1.00000,0.00000,-0.04041,0.00000,0.76241
IBM250620P00080000,IBM,2025-06-20,80.00,put,0.00,0.01,0.00,0,2.30,37,0,45,2024-06-18,0.26602,-0.00076,0.00006,-0.00052,0.00445,-0.00140
IBM250620C00085000,IBM,2025-06-20,85.00,call,0.00,86.25,84.00,36,88.50,36,0,0,2024-06-18,0.02188,1.00000,0.00000,-0.04294,0.00000,0.81006
IBM250620P00085000,IBM,2025-06-20,85.00,put,0.00,1.25,0.05,36,2.46,46,0,32,2024-06-18,0.46738,-0.03328,0.00093,-0.02578,0.12680,-0.06965
IBM250620C00090000,IBM,2025-06-20,90.00,call,77.90,81.25,79.00,36,83.50,36,0,8,2024-06-18,0.02060,1.00000,0.00000,-0.04547,0.00000,0.85771
IBM250620P00090000,IBM,2025-06-20,90.00,put,0.00,1.36,0.15,37,2.57,59,0,0,2024-06-18,0.44406,-0.03766,0.00108,-0.02683,0.14030,-0.07824
IBM250620C00095000,IBM,2025-06-20,95.00,call,0.00,76.50,74.00,37,79.00,41,0,0,2024-06-18,0.01932,1.00000,0.00000,-0.04799,0.00000,0.90536
IBM250620P00095000,IBM,2025-06-20,95.00,put,0.00,1.47,0.25,37,2.69,52,0,55,2024-06-18,0.42135,-0.04244,0.00125,-0.02775,0.15461,-0.08755
IBM250620C00100000,IBM,2025-06-20,100.00,call,68.06,71.70,69.55,36,73.85,36,0,2,2024-06-18,0.01804,1.00000,0.00000,-0.05052,0.00000,0.95301
IBM250620P00100000,IBM,2025-06-20,100.00,put,0.00,0.01,0.00,0,2.85,37,0,20,2024-06-18,0.19620,-0.00102,0.00010,-0.00047,0.00586,-0.00185
IBM250620C00105000,IBM,2025-06-20,105.00,call,0.00,66.75,64.50,37,69.00,37,0,0,2024-06-18,0.01676,1.00000,0.00000,-0.05304,0.00000,1.00066
IBM250620P00105000,IBM,2025-06-20,105.00,put,0.00,1.82,0.60,45,3.05,45,0,604,2024-06-18,0.38400,-0.05575,0.00171,-0.03068,0.19230,-0.11391
IBM250620C00110000,IBM,2025-06-20,110.00,call,75.25,62.23,60.00,36,64.45,41,0,1,2024-06-18,0.01548,1.00000,0.00000,-0.05557,0.00000,1.04831
IBM250620P00110000,IBM,2025-06-20,110.00,put,0.00,1.54,1.06,22,2.02,55,0,66,2024-06-18,0.34223,-0.05417,0.00188,-0.02624,0.18797,-0.10838
IBM250620C00115000,IBM,2025-06-20,115.00,call,0.00,58.23,56.85,51,59.60,55,0,0,2024-06-18,0.01421,1.00000,0.00000,-0.05810,0.00000,1.09596
IBM250620P00115000,IBM,2025-06-20,115.00,put,0.00,2.08,1.32,41,2.85,56,0,22,2024-06-18,0.34193,-0.06982,0.00229,-0.03151,0.22915,-0.14065
IBM250620C00120000,IBM,2025-06-20,120.00,call,48.26,53.80,52.30,37,55.30,37,0,13,2024-06-18,0.01293,1.00000,0.00000,-0.06062,0.00000,1.14361
IBM250620P00120000,IBM,2025-06-20,120.00,put,0.00,1.98,1.81,31,2.15,33,0,37,2024-06-18,0.31159,-0.07313,0.00261,-0.02909,0.23746,-0.14530
IBM250620C00125000,IBM,2025-06-20,125.00,call,47.17,49.30,48.05,35,50.55,37,0,10,2024-06-18,0.01165,1.00000,0.00000,-0.06315,0.00000,1.19127
IBM250620P00125000,IBM,2025-06-20,125.00,put,2.53,2.67,2.30,30,3.05,159,60,82,2024-06-18,0.31236,-0.09346,0.00313,-0.03444,0.28559,-0.18712
IBM250620C00130000,IBM,2025-06-20,130.00,call,48.68,44.55,42.85,120,46.25,94,0,6,2024-06-18,0.01037,1.00000,0.00000,-0.06567,0.00000,1.23892
IBM250620P00130000,IBM,2025-06-20,130.00,put,0.00,3.35,2.90,40,3.80,199,0,85,2024-06-18,0.30809,-0.11376,0.00366,-0.03834,0.32940,-0.22875
IBM250620C00135000,IBM,2025-06-20,135.00,call,36.40,40.08,39.25,104,40.90,4,0,45,2024-06-18,0.00909,1.00000,0.00000,-0.06820,0.00000,1.28657
IBM250620P00135000,IBM,2025-06-20,135.00,put,0.00,3.80,3.50,50,4.10,42,0,353,2024-06-18,0.29452,-0.13122,0.00423,-0.03937,0.36412,-0.26323
IBM250620C00140000,IBM,2025-06-20,140.00,call,35.25,36.88,36.10,40,37.65,80,1,57,2024-06-18,0.00781,1.00000,0.00000,-0.07073,0.00000,1.33422
IBM250620P00140000,IBM,2025-06-20,140.00,put,0.00,4.75,3.45,244,6.05,229,0,289,2024-06-18,0.29193,-0.15775,0.00483,-0.04298,0.41226,-0.31826
IBM250620C00145000,IBM,2025-06-20,145.00,call,28.19,32.33,30.90,183,33.75,95,0,81,2024-06-18,0.00653,1.00000,0.00000,-0.07325,0.00000,1.38187
IBM250620P00145000,IBM,2025-06-20,145.00,put,0.00,6.35,5.45,42,7.25,295,0,295,2024-06-18,0.30016,-0.19276,0.00533,-0.04898,0.46820,-0.39443
IBM250620C00150000,IBM,2025-06-20,150.00,call,27.60,29.70,28.60,11,30.80,42,0,170,2024-06-18,0.15123,0.89900,0.00683,-0.08863,0.30231,1.24303
IBM250620P00150000,IBM,2025-06-20,150.00,put,0.00,6.93,5.70,64,8.15,56,0,314,2024-06-18,0.28309,-0.21680,0.00606,-0.04728,0.50212,-0.44148
IBM250620C00155000,IBM,2025-06-20,155.00,call,24.35,26.23,23.95,209,28.50,228,0,71,2024-06-18,0.16449,0.83818,0.00871,-0.09650,0.41919,1.17358
IBM250620P00155000,IBM,2025-06-20,155.00,put,0.00,8.73,7.65,263,9.80,218,0,202,2024-06-18,0.28736,-0.25403,0.00652,-0.05057,0.54806,-0.52337
IBM250620C00160000,IBM,2025-06-20,160.00,call,21.90,22.20,20.60,186,23.80,122,0,105,2024-06-18,0.15626,0.79614,0.01060,-0.09817,0.48430,1.14202
IBM250620P00160000,IBM,2025-06-20,160.00,put,10.95,11.18,9.70,98,12.65,220,99,1885,2024-06-18,0.29879,-0.29398,0.00674,-0.05485,0.58912,-0.61650
IBM250620C00165000,IBM,2025-06-20,165.00,call,18.66,19.83,18.55,276,21.10,168,0,251,2024-06-18,0.17425,0.72020,0.01129,-0.10477,0.57549,1.03566
IBM250620P00165000,IBM,2025-06-20,165.00,put,0.00,12.47,11.85,93,13.10,168,0,767,2024-06-18,0.28720,-0.32817,0.00736,-0.05178,0.61795,-0.68817
IBM250620C00170000,IBM,2025-06-20,170.00,call,16.06,17.73,16.90,50,18.55,179,16,253,2024-06-18,0.18812,0.65378,0.01147,-0.10900,0.63092,0.94285
IBM250620P00170000,IBM,2025-06-20,170.00,put,0.00,14.48,14.15,59,14.80,67,0,368,2024-06-18,0.28461,-0.36625,0.00773,-0.05007,0.64355,-0.77362
IBM250620C00175000,IBM,2025-06-20,175.00,call,13.87,14.75,13.60,153,15.90,179,10,121,2024-06-18,0.18263,0.59621,0.01240,-0.10648,0.66232,0.87406
IBM250620P00175000,IBM,2025-06-20,175.00,put,0.00,16.73,15.65,189,17.80,80,0,182,2024-06-18,0.28309,-0.40517,0.00801,-0.04757,0.66289,-0.86307
IBM250620C00180000,IBM,2025-06-20,180.00,call,12.00,12.97,12.50,40,13.45,57,9,327,2024-06-18,0.19071,0.53739,0.01218,-0.10636,0.67926,0.79118
IBM250620P00180000,IBM,2025-06-20,180.00,put,21.30,20.48,19.35,54,21.60,187,10,171,2024-06-18,0.30077,-0.44051,0.00767,-0.04995,0.67466,-0.96127
IBM250620C00185000,IBM,2025-06-20,185.00,call,10.40,11.05,10.40,41,11.70,96,3,267,2024-06-18,0.19269,0.48128,0.01209,-0.10316,0.68151,0.71423
IBM250620P00185000,IBM,2025-06-20,185.00,put,0.00,22.80,22.50,40,23.10,7,0,97,2024-06-18,0.29467,-0.47852,0.00790,-0.04418,0.68127,-1.04983
IBM250620C00190000,IBM,2025-06-20,190.00,call,8.68,9.90,9.00,7,10.80,102,14,495,2024-06-18,0.20230,0.43378,0.01137,-0.10184,0.67284,0.64431
IBM250620P00190000,IBM,2025-06-20,190.00,put,0.00,26.10,25.80,9,26.40,28,0,88,2024-06-18,0.30047,-0.51194,0.00776,-0.04145,0.68195,-1.14032
IBM250620C00195000,IBM,2025-06-20,195.00,call,7.00,7.90,7.65,6,8.15,30,0,302,2024-06-18,0.19574,0.37776,0.01135,-0.09340,0.64997,0.56838
IBM250620P00195000,IBM,2025-06-20,195.00,put,0.00,29.75,29.35,11,30.15,30,0,347,2024-06-18,0.30915,-0.54153,0.00750,-0.03923,0.67856,-1.22777
IBM250620C00200000,IBM,2025-06-20,200.00,call,6.65,6.33,5.75,244,6.90,20,6,11395,2024-06-18,0.19208,0.32547,0.01096,-0.08504,0.61588,0.49450
IBM250620P00200000,IBM,2025-06-20,200.00,put,0.00,33.55,33.10,9,34.00,9,0,88,2024-06-18,0.31815,-0.56821,0.00722,-0.03682,0.67226,-1.31178
IBM250620C00210000,IBM,2025-06-20,210.00,call,4.09,4.70,4.45,40,4.95,24,0,477,2024-06-18,0.20062,0.25227,0.00931,-0.07490,0.54606,0.38536
IBM250620P00210000,IBM,2025-06-20,210.00,put,0.00,42.25,40.50,74,44.00,71,0,24,2024-06-18,0.34757,-0.60604,0.00647,-0.03612,0.65801,-1.46408
IBM250620C00220000,IBM,2025-06-20,220.00,call,2.96,3.35,3.05,41,3.65,9,0,1710,2024-06-18,0.20489,0.19061,0.00776,-0.06292,0.46499,0.29316
IBM250620P00220000,IBM,2025-06-20,220.00,put,0.00,51.38,49.85,37,52.90,42,0,0,2024-06-18,0.37882,-0.63279,0.00581,-0.03643,0.64411,-1.60174
IBM250620C00230000,IBM,2025-06-20,230.00,call,1.91,2.95,2.00,42,3.90,37,0,449,2024-06-18,0.22272,0.16172,0.00643,-0.05954,0.41902,0.24768
IBM250620P00230000,IBM,2025-06-20,230.00,put,0.00,60.30,58.85,37,61.75,37,0,0,2024-06-18,0.40321,-0.65724,0.00533,-0.03414,0.62855,-1.73341
IBM250620C00240000,IBM,2025-06-20,240.00,call,1.65,2.29,1.44,29,3.15,37,0,403,2024-06-18,0.22989,0.12836,0.00533,-0.05144,0.35860,0.19710
IBM250620P00240000,IBM,2025-06-20,240.00,put,0.00,69.50,67.00,37,72.00,39,0,0,2024-06-18,0.42897,-0.67527,0.00490,-0.03282,0.61530,-1.85684
IBM250620C00250000,IBM,2025-06-20,250.00,call,1.05,1.67,1.03,50,2.31,37,0,963,2024-06-18,0.23248,0.09782,0.00434,-0.04214,0.29533,0.15095
IBM250620P00250000,IBM,2025-06-20,250.00,put,0.00,79.60,77.20,36,82.00,39,0,0,2024-06-18,0.46708,-0.68009,0.00448,-0.03778,0.61151,-1.96663
IBM250620C00260000,IBM,2025-06-20,260.00,call,0.84,1.82,0.65,36,3.00,107,7,418,2024-06-18,0.25733,0.09724,0.00391,-0.04550,0.29406,0.14847
IBM250620P00260000,IBM,2025-06-20,260.00,put,0.00,89.55,87.10,37,92.00,41,0,0,2024-06-18,0.50092,-0.68496,0.00415,-0.04134,0.60755,-2.07499
IBM250620C00270000,IBM,2025-06-20,270.00,call,0.63,1.45,0.10,295,2.79,98,0,1827,2024-06-18,0.26236,0.07912,0.00329,-0.03931,0.25213,0.12109
IBM250620P00270000,IBM,2025-06-20,270.00,put,0.00,99.50,97.05,36,101.95,38,0,0,2024-06-18,0.53339,-0.68839,0.00388,-0.04478,0.60469,-2.18096
IBM250620C00280000,IBM,2025-06-20,280.00,call,0.60,0.54,0.14,90,0.95,88,0,178,2024-06-18,0.23172,0.03698,0.00204,-0.01900,0.13824,0.05799
IBM250620P00280000,IBM,2025-06-20,280.00,put,0.00,109.50,107.00,38,112.00,39,0,0,2024-06-18,0.56525,-0.69031,0.00365,-0.04840,0.60307,-2.28479
IBM250620C00290000,IBM,2025-06-20,290.00,call,0.40,0.66,0.40,1,0.92,83,0,1768,2024-06-18,0.25473,0.04087,0.00201,-0.02236,0.14996,0.06345
IBM250620P00290000,IBM,2025-06-20,290.00,put,0.00,119.53,117.05,36,122.00,39,0,0,2024-06-18,0.59634,-0.69116,0.00345,-0.05209,0.60235,-2.38705
IBM260116C00070000,IBM,2026-01-16,70.00,call,115.00,101.10,98.70,40,103.50,39,0,0,2024-06-18,0.01637,1.00000,0.00000,-0.03430,0.00000,1.01716
IBM260116P00070000,IBM,2026-01-16,70.00,put,0.00,0.51,0.16,45,0.85,42,0,141,2024-06-18,0.39940,-0.01418,0.00042,-0.00821,0.07737,-0.04629
IBM260116C00075000,IBM,2026-01-16,75.00,call,94.45,96.10,93.70,36,98.50,39,0,0,2024-06-18,0.01556,1.00000,0.00000,-0.03674,0.00000,1.08981
IBM260116P00075000,IBM,2026-01-16,75.00,put,0.00,0.60,0.25,38,0.95,42,0,82,2024-06-18,0.38385,-0.01708,0.00051,-0.00915,0.09077,-0.05554
IBM260116C00080000,IBM,2026-01-16,80.00,call,107.88,91.20,89.10,36,93.30,38,0,0,2024-06-18,0.01474,1.00000,0.00000,-0.03919,0.00000,1.16247
IBM260116P00080000,IBM,2026-01-16,80.00,put,0.00,0.73,0.35,45,1.10,37,0,32,2024-06-18,0.37150,-0.02095,0.00063,-0.01039,0.10797,-0.06800
IBM260116C00085000,IBM,2026-01-16,85.00,call,0.00,86.25,84.00,36,88.50,37,0,0,2024-06-18,0.01393,1.00000,0.00000,-0.04164,0.00000,1.23512
IBM260116P00085000,IBM,2026-01-16,85.00,put,0.00,0.88,0.50,123,1.25,73,0,32,2024-06-18,0.35976,-0.02547,0.00077,-0.01170,0.12730,-0.08257
IBM260116C00090000,IBM,2026-01-16,90.00,call,78.25,81.25,79.00,37,83.50,36,0,3,2024-06-18,0.01311,1.00000,0.00000,-0.04409,0.00000,1.30777
IBM260116P00090000,IBM,2026-01-16,90.00,put,1.15,1.00,0.56,355,1.45,54,1,181,2024-06-18,0.34498,-0.02972,0.00091,-0.01256,0.14479,-0.09596
IBM260116C00095000,IBM,2026-01-16,95.00,call,69.34,76.55,74.10,36,79.00,39,0,0,2024-06-18,0.01230,1.00000,0.00000,-0.04654,0.00000,1.38043
IBM260116P00095000,IBM,2026-01-16,95.00,put,1.41,1.66,1.17,65,2.15,94,1,224,2024-06-18,0.35961,-0.04395,0.00121,-0.01780,0.19942,-0.14472
IBM260116C00100000,IBM,2026-01-16,100.00,call,69.48,71.75,69.50,36,74.00,36,0,518,2024-06-18,0.01149,1.00000,0.00000,-0.04899,0.00000,1.45308
IBM260116P00100000,IBM,2026-01-16,100.00,put,0.00,1.75,1.30,128,2.20,322,0,554,2024-06-18,0.34025,-0.04858,0.00138,-0.01791,0.21613,-0.15863
IBM260116C00105000,IBM,2026-01-16,105.00,call,62.30,67.25,65.00,36,69.50,36,0,5,2024-06-18,0.01067,1.00000,0.00000,-0.05144,0.00000,1.52574
IBM260116P00105000,IBM,2026-01-16,105.00,put,0.00,2.62,1.65,133,3.60,51,0,145,2024-06-18,0.35214,-0.06587,0.00170,-0.02321,0.27471,-0.21902
IBM260116C00110000,IBM,2026-01-16,110.00,call,62.00,62.75,60.50,108,65.00,38,2,28,2024-06-18,0.00986,1.00000,0.00000,-0.05389,0.00000,1.59839
IBM260116P00110000,IBM,2026-01-16,110.00,put,0.00,2.60,2.00,147,3.20,42,0,324,2024-06-18,0.32790,-0.07021,0.00191,-0.02216,0.28858,-0.23037
IBM260116C00115000,IBM,2026-01-16,115.00,call,55.40,58.75,56.50,47,61.00,41,0,13,2024-06-18,0.00904,1.00000,0.00000,-0.05634,0.00000,1.67104
IBM260116P00115000,IBM,2026-01-16,115.00,put,0.00,3.08,1.96,203,4.20,55,0,2237,2024-06-18,0.32074,-0.08259,0.00221,-0.02398,0.32656,-0.27141
IBM260116C00120000,IBM,2026-01-16,120.00,call,50.00,53.40,52.00,149,54.80,1,0,44,2024-06-18,0.00823,1.00000,0.00000,-0.05879,0.00000,1.74370
IBM260116P00120000,IBM,2026-01-16,120.00,put,0.00,3.64,2.38,146,4.90,43,0,205,2024-06-18,0.31403,-0.09660,0.00254,-0.02572,0.36692,-0.31802
IBM260116C00125000,IBM,2026-01-16,125.00,call,47.95,50.25,48.00,164,52.50,42,0,51,2024-06-18,0.00742,1.00000,0.00000,-0.06124,0.00000,1.81635
IBM260116P00125000,IBM,2026-01-16,125.00,put,0.00,4.50,2.75,341,6.25,50,0,198,2024-06-18,0.31297,-0.11497,0.00289,-0.02834,0.41615,-0.38112
IBM260116C00130000,IBM,2026-01-16,130.00,call,46.00,46.75,44.50,182,49.00,227,0,124,2024-06-18,0.00660,1.00000,0.00000,-0.06369,0.00000,1.88901
IBM260116P00130000,IBM,2026-01-16,130.00,put,0.00,5.45,3.80,158,7.10,45,0,144,2024-06-18,0.31114,-0.13458,0.00325,-0.03058,0.46458,-0.44897
IBM260116C00135000,IBM,2026-01-16,135.00,call,39.51,42.75,40.50,211,45.00,226,0,64,2024-06-18,0.00579,1.00000,0.00000,-0.06614,0.00000,1.96166
IBM260116P00135000,IBM,2026-01-16,135.00,put,0.00,6.48,4.90,255,8.05,157,0,382,2024-06-18,0.30854,-0.15536,0.00361,-0.03237,0.51175,-0.52127
IBM260116C00140000,IBM,2026-01-16,140.00,call,38.04,38.50,37.00,218,40.00,157,2,160,2024-06-18,0.00497,1.00000,0.00000,-0.06859,0.00000,2.03432
IBM260116P00140000,IBM,2026-01-16,140.00,put,8.70,7.40,6.10,221,8.70,156,2,320,2024-06-18,0.30184,-0.17570,0.00399,-0.03299,0.55415,-0.59065
IBM260116C00145000,IBM,2026-01-16,145.00,call,33.20,34.95,33.35,269,36.55,100,0,263,2024-06-18,0.00416,1.00000,0.00000,-0.07104,0.00000,2.10697
IBM260116P00145000,IBM,2026-01-16,145.00,put,0.00,8.50,8.00,166,9.00,1,0,319,2024-06-18,0.29665,-0.19835,0.00438,-0.03349,0.59735,-0.66909
IBM260116C00150000,IBM,2026-01-16,150.00,call,31.20,32.30,30.95,197,33.65,180,0,266,2024-06-18,0.00335,1.00000,0.00000,-0.07349,0.00000,2.17962
IBM260116P00150000,IBM,2026-01-16,150.00,put,10.51,10.70,9.45,166,11.95,137,5,410,2024-06-18,0.30702,-0.22847,0.00460,-0.03652,0.64869,-0.78514
IBM260116C00155000,IBM,2026-01-16,155.00,call,28.22,29.95,27.90,183,32.00,167,0,396,2024-06-18,0.13309,0.87667,0.00715,-0.08214,0.43728,1.89011
IBM260116P00155000,IBM,2026-01-16,155.00,put,0.00,12.55,11.35,61,13.75,146,0,184,2024-06-18,0.30870,-0.25544,0.00486,-0.03738,0.68919,-0.88702
IBM260116C00160000,IBM,2026-01-16,160.00,call,25.65,25.95,25.05,195,26.85,6,0,883,2024-06-18,0.12821,0.84120,0.00881,-0.08369,0.51918,1.85771
IBM260116P00160000,IBM,2026-01-16,160.00,put,0.00,14.43,13.20,32,15.65,55,0,261,2024-06-18,0.30870,-0.28242,0.00511,-0.03741,0.72484,-0.98953
IBM260116C00165000,IBM,2026-01-16,165.00,call,22.90,23.75,22.35,223,25.15,190,0,670,2024-06-18,0.14910,0.76414,0.00963,-0.08794,0.66029,1.68481
IBM260116P00165000,IBM,2026-01-16,165.00,put,0.00,16.18,14.60,127,17.75,116,0,843,2024-06-18,0.30504,-0.30934,0.00539,-0.03618,0.75581,-1.08981
IBM260116C00170000,IBM,2026-01-16,170.00,call,21.95,20.88,19.85,182,21.90,84,2,1297,2024-06-18,0.15230,0.70974,0.01049,-0.08876,0.73432,1.58344
IBM260116P00170000,IBM,2026-01-16,170.00,put,18.50,18.42,16.95,107,19.90,129,1,172,2024-06-18,0.30611,-0.33733,0.00557,-0.03536,0.78333,-1.20075
IBM260116C00175000,IBM,2026-01-16,175.00,call,18.40,18.90,18.65,30,19.15,13,3,312,2024-06-18,0.16282,0.65104,0.01060,-0.08997,0.79340,1.45648
IBM260116P00175000,IBM,2026-01-16,175.00,put,20.95,20.52,20.20,20,20.85,28,2,241,2024-06-18,0.30351,-0.36538,0.00578,-0.03325,0.80629,-1.30949
IBM260116C00180000,IBM,2026-01-16,180.00,call,16.12,16.80,16.55,30,17.05,13,0,275,2024-06-18,0.16769,0.59842,0.01075,-0.08943,0.82930,1.34786
IBM260116P00180000,IBM,2026-01-16,180.00,put,0.00,23.77,22.85,11,24.70,114,0,786,2024-06-18,0.31342,-0.39204,0.00572,-0.03337,0.82395,-1.43276
IBM260116C00185000,IBM,2026-01-16,185.00,call,13.71,15.48,14.60,30,16.35,205,0,780,2024-06-18,0.17867,0.54988,0.01033,-0.08970,0.84877,1.23781
IBM260116P00185000,IBM,2026-01-16,185.00,put,0.00,26.55,25.60,20,27.50,217,0,224,2024-06-18,0.31586,-0.41842,0.00577,-0.03148,0.83752,-1.54790
IBM260116C00190000,IBM,2026-01-16,190.00,call,12.45,13.15,12.90,30,13.40,22,3,498,2024-06-18,0.17486,0.50078,0.01064,-0.08583,0.85547,1.14232
IBM260116P00190000,IBM,2026-01-16,190.00,put,0.00,29.25,28.70,16,29.80,30,0,100,2024-06-18,0.31571,-0.44486,0.00584,-0.02858,0.84728,-1.66176
IBM260116C00195000,IBM,2026-01-16,195.00,call,11.80,12.18,11.35,30,13.00,153,1,280,2024-06-18,0.18461,0.46092,0.01003,-0.08512,0.85136,1.05013
IBM260116P00195000,IBM,2026-01-16,195.00,put,0.00,32.52,31.95,21,33.10,32,0,15,2024-06-18,0.32089,-0.46871,0.00578,-0.02662,0.85283,-1.77771
IBM260116C00200000,IBM,2026-01-16,200.00,call,10.35,9.88,9.30,124,10.45,46,31,2187,2024-06-18,0.17638,0.41004,0.01028,-0.07851,0.83362,0.94926
IBM260116P00200000,IBM,2026-01-16,200.00,put,0.00,36.10,35.45,14,36.75,24,0,566,2024-06-18,0.32851,-0.49008,0.00566,-0.02507,0.85520,-1.89208
IBM260116C00210000,IBM,2026-01-16,210.00,call,7.89,7.92,7.65,20,8.20,24,0,232,2024-06-18,0.18522,0.33898,0.00921,-0.07257,0.78480,0.78866
IBM260116P00210000,IBM,2026-01-16,210.00,put,0.00,43.45,42.80,47,44.10,8,0,20,2024-06-18,0.34208,-0.52903,0.00542,-0.02107,0.85320,-2.11313
IBM260116C00220000,IBM,2026-01-16,220.00,call,5.65,5.82,5.05,43,6.60,16,0,580,2024-06-18,0.18507,0.26905,0.00832,-0.06278,0.70776,0.63331
IBM260116P00220000,IBM,2026-01-16,220.00,put,0.00,51.33,49.30,59,53.35,37,0,36,2024-06-18,0.35809,-0.56089,0.00513,-0.01741,0.84548,-2.32374
IBM260116C00230000,IBM,2026-01-16,230.00,call,4.70,4.58,3.50,277,5.65,77,0,610,2024-06-18,0.19056,0.21867,0.00722,-0.05557,0.63271,0.51717
IBM260116P00230000,IBM,2026-01-16,230.00,put,0.00,60.17,59.15,58,61.20,10,0,1,2024-06-18,0.38217,-0.58190,0.00477,-0.01625,0.83738,-2.52008
IBM260116C00240000,IBM,2026-01-16,240.00,call,3.60,3.33,2.67,271,4.00,38,2,657,2024-06-18,0.19041,0.16972,0.00619,-0.04630,0.54205,0.40490
IBM260116P00240000,IBM,2026-01-16,240.00,put,0.00,69.72,67.55,38,71.90,37,0,0,2024-06-18,0.41235,-0.59373,0.00439,-0.01735,0.83174,-2.70294
IBM260116C00250000,IBM,2026-01-16,250.00,call,2.90,3.10,2.05,249,4.15,128,0,155,2024-06-18,0.20489,0.15182,0.00535,-0.04481,0.50399,0.36027
IBM260116P00250000,IBM,2026-01-16,250.00,put,0.00,79.50,77.00,36,82.00,36,0,0,2024-06-18,0.44330,-0.60114,0.00406,-0.01905,0.82783,-2.87739
IBM260116C00260000,IBM,2026-01-16,260.00,call,2.18,2.24,1.87,37,2.61,14,0,350,2024-06-18,0.20336,0.11669,0.00450,-0.03646,0.42056,0.27917
IBM260116P00260000,IBM,2026-01-16,260.00,put,0.00,89.47,87.05,36,91.90,38,0,0,2024-06-18,0.47516,-0.60490,0.00378,-0.02142,0.82572,-3.04530
IBM260116C00270000,IBM,2026-01-16,270.00,call,1.87,1.79,1.36,42,2.23,25,0,171,2024-06-18,0.20733,0.09531,0.00381,-0.03153,0.36330,0.22863
IBM260116P00270000,IBM,2026-01-16,270.00,put,0.00,99.50,97.00,37,102.00,36,0,0,2024-06-18,0.50625,-0.60684,0.00354,-0.02384,0.82460,-3.20912
IBM260116C00280000,IBM,2026-01-16,280.00,call,1.25,1.51,1.22,20,1.80,24,0,322,2024-06-18,0.21327,0.08068,0.00327,-0.02817,0.32083,0.19363
IBM260116P00280000,IBM,2026-01-16,280.00,put,0.00,109.50,107.05,37,111.95,38,0,0,2024-06-18,0.53567,-0.60805,0.00334,-0.02596,0.82390,-3.37033
IBM260116C00290000,IBM,2026-01-16,290.00,call,0.98,1.05,0.80,37,1.30,1,0,749,2024-06-18,0.21022,0.05968,0.00263,-0.02178,0.25437,0.14430
IBM260116P00290000,IBM,2026-01-16,290.00,put,0.00,119.53,117.05,36,122.00,39,0,0,2024-06-18,0.56448,-0.60810,0.00317,-0.02811,0.82386,-3.52905
